id,text,term,label_id,label,tvt,pred_0,pred_1,pred_2
1909,The entire dining experience was wonderful!,dining experience,2,positive,train,0.0001525457191746682,0.000457933871075511,0.9993895292282104
2492,"The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.",steak,2,positive,train,0.0001409855467500165,0.00042389408918097615,0.9994351267814636
1894,The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,wine,2,positive,train,0.0002073143987217918,0.0006377547397278249,0.9991549253463745
2871,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",atmosphere,2,positive,train,0.00013997485802974552,0.0004181436961516738,0.9994418025016785
2449,The Waitstaff were very nice and suggested swordfish for my husband he enjoyed his meal.,swordfish,2,positive,train,0.0005981459398753941,0.0020496018696576357,0.9973522424697876
2453,"My husband said the portions were very small, but if my main course was good to eat the portion would've been fine for me.",portions,0,negative,train,0.9730498194694519,0.019758565351366997,0.00719169108197093
2133,"During our meal, the management came over and checked on us and even bought us a round of drinks.",meal,1,neutral,train,0.009224134497344494,0.9879314303398132,0.002844409318640828
1162,"Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.",atmosphere,2,positive,train,0.0005231121904216707,0.0015332914190366864,0.9979435801506042
2663,It is so easy to get a reservation at a top place in NYC with a week's notice.,reservation,2,positive,train,0.00039523938903585076,0.001247954205609858,0.9983567595481873
2132,"The food, drinks and service are clearly among the best in the city.",drinks,2,positive,train,0.00033820222597569227,0.0009988119127228856,0.9986629486083984
163,"We couldn't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we're taking too much time -- amazing, we just sat down.",waitress,0,negative,train,0.9927347898483276,0.004830254707485437,0.0024348562583327293
328,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",Fish,1,neutral,train,0.012259167619049549,0.9842991828918457,0.003441668814048171
2366,One of us actually liked the expresso - that's it.,expresso,2,positive,train,0.0001570813765283674,0.00042210862739011645,0.9994208812713623
892,Our server checked on us maybe twice during the entire meal.,meal,1,neutral,train,0.009585658088326454,0.9877558946609497,0.002658375771716237
3417,"While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.",menu,0,negative,train,0.887825071811676,0.0835951715707779,0.02857975661754608
3005,we were seated at the sushi bar in front of yasuda.,sushi bar,1,neutral,train,0.009184781461954117,0.9881150722503662,0.0027001379057765007
3410,You must try the shrimp appetizers.,shrimp appetizers,2,positive,train,0.00014660927990917116,0.0004165789287071675,0.9994367957115173
1436,"my picks: Guizhou chicken, fish with hot bean source, fish fillet in spicy source (special menu).",fish with hot bean source,2,positive,train,0.00016004683857318014,0.000490559556055814,0.9993494153022766
1013,By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.,desserts with frog jelly,2,positive,train,0.0001984078553505242,0.0005443760892376304,0.9992571473121643
1115,"Please try the Filet Mignon, its just the most tender piece ever.",Filet Mignon,2,positive,train,0.000150840132846497,0.00041385041549801826,0.9994352459907532
1687,The dish had like 6 pieces of beef in it.,beef,1,neutral,train,0.0114084267988801,0.9855433702468872,0.0030482353176921606
147,This place has the best Chinese style BBQ ribs in the city.,BBQ ribs,2,positive,train,0.00013524970563594252,0.00038513069739565253,0.9994797110557556
2831,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",ceiling,2,positive,train,0.0010570615995675325,0.0018900241702795029,0.9970529079437256
2482,"Especially liked chicken tikka and the naan, and the dals.",chicken tikka,2,positive,train,0.00013280929124448448,0.00037702269037254155,0.9994901418685913
3335,"the food was undercooked-the sauce watery, and the vegetables raw.",sauce,0,negative,train,0.9948358535766602,0.00288343895226717,0.002280627842992544
1508,"they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.",service,0,negative,train,0.994574248790741,0.003110386896878481,0.002315451856702566
109,"I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.",salads,2,positive,train,0.00024192880664486438,0.000738900329452008,0.9990192651748657
2912,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",pistachio ice cream,2,positive,train,0.00013126390695106238,0.0004022797220386565,0.9994664788246155
847,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",clubhouse,0,negative,train,0.928178071975708,0.060189057141542435,0.011632927693426609
1242,But the coconut rice was good.,coconut rice,2,positive,train,0.00022306085156742483,0.0006721861427649856,0.9991046786308289
3343,The food now is inconsistent.,food,0,negative,train,0.9941277503967285,0.003562757046893239,0.0023095584474503994
83,Reasonable prices.,prices,2,positive,train,0.0010755223920568824,0.0032379047479480505,0.9956865906715393
3319,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,service,2,positive,train,0.0006088625523261726,0.001869821804575622,0.9975213408470154
2218,Delicious food at a great price but do not go here on a cold day and sit by the front door.,front door,1,neutral,train,0.009400823153555393,0.9878377914428711,0.0027613565325737
2149,Good food.,food,2,positive,train,0.00014622407616116107,0.00044147553853690624,0.9994122982025146
3273,Not too crazy about their sake martini.,sake martini,0,negative,train,0.9941251277923584,0.0033768853172659874,0.0024979065638035536
1338,"Bottom line: B+ for the food, F for the service.",food,2,positive,train,0.00020112273341510445,0.0005410484736785293,0.9992578625679016
4,"Great for groups, great for a date, great for early brunch or a nightcap.",nightcap,2,positive,train,0.000315481040161103,0.0009370018960908055,0.9987474679946899
365,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine.",waiter,0,negative,train,0.4536725580692291,0.5308569669723511,0.015470542013645172
2026,"Butter was melted, white wine warm, cheese oozing everywhere.",white wine,0,negative,train,0.995070219039917,0.002715388545766473,0.0022144250106066465
2967,"Good French restaurant in an area devoid of decent restaurants unless you're into eating 4 pound pastrami sandwiches at Katz' Deli, or Mexican food which is supplied by capable restaurants.",pastrami sandwiches,1,neutral,train,0.008797718212008476,0.9888301491737366,0.002372126327827573
2668,The waiter actually poured water on my hand and walked away.,water,1,neutral,train,0.01021699421107769,0.9866458177566528,0.003137138905003667
2906,instead ordered an ice cold beer which to me works with indian.,beer,2,positive,train,0.005399081856012344,0.012427140958607197,0.9821738004684448
2933,"When we notified him that he didn't mention the specials, he didn't apologize but let us know that we made a very good decision regardless.",specials,1,neutral,train,0.01095350831747055,0.9862111806869507,0.0028353326488286257
3205,"Haru serves very fresh fish, has a trendy, modern ambiance, prime location on Park Avenue South and friendly service.",service,2,positive,train,0.00012653422891162336,0.00037221418460831046,0.9995012283325195
1663,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,table,0,negative,train,0.9814895987510681,0.014523337595164776,0.003987070173025131
